Life_Expectancy,State_FIPS_Code,County_FIPS_Code,Premature_death_raw_value,Poor_or_fair_health_raw_value,Poor_physical_health_days_raw_value,Poor_mental_health_days_raw_value,Low_birthweight_raw_value,Adult_smoking_raw_value,Adult_obesity_raw_value,Food_environment_index_raw_value,Physical_inactivity_raw_value,Access_to_exercise_opportunities_raw_value,Excessive_drinking_raw_value,Alcohol_impaired_driving_deaths_raw_value,Sexually_transmitted_infections_raw_value,Teen_births_raw_value,Uninsured_raw_value,Primary_care_physicians_raw_value,Dentists_raw_value,Mental_health_providers_raw_value,Preventable_hospital_stays_raw_value,Mammography_screening_raw_value,Flu_vaccinations_raw_value,High_school_graduation_raw_value,Some_college_raw_value,Unemployment_raw_value,Children_in_poverty_raw_value,Income_inequality_raw_value,Children_in_single_parent_households_raw_value,Social_associations_raw_value,Violent_crime_raw_value,Injury_deaths_raw_value,Air_pollution___particulate_matter_raw_value,Severe_housing_problems_raw_value,Driving_alone_to_work_raw_value,Long_commute___driving_alone_raw_value,Premature_age_adjusted_mortality_raw_value,Frequent_physical_distress_raw_value,Frequent_mental_distress_raw_value,Diabetes_prevalence_raw_value,HIV_prevalence_raw_value,Food_insecurity_raw_value,Limited_access_to_healthy_foods_raw_value,Motor_vehicle_crash_deaths_raw_value,Insufficient_sleep_raw_value,Uninsured_adults_raw_value,Uninsured_children_raw_value,Other_primary_care_providers_raw_value,Median_household_income_raw_value,Children_eligible_for_free_or_reduced_price_lunch_raw_value,Residential_segregation___non_white/white_raw_value,Homeownership_raw_value,Severe_housing_cost_burden_raw_value,Population_raw_value,County_Ranked_(Yes1/No0),Drinking_water_violations_raw_value
73.912484516,-1.694237299587742,-0.5382549748744486,0.9225762107670805,1.412525297541018,1.6163027406098585,1.352178670731214,0.6004303447973317,1.4570119393883638,2.553086485210048,0.10403324721488236,2.8950538462742923,-0.5171873214486763,-0.8724806486291224,-0.014998941711880206,-0.7408059707601377,1.1576458426445406,-0.9097687435127364,-0.7924986722750644,-0.5455157438735138,0.06327824200386686,1.1833921744482019,-1.2902515192830877,0.5271898274554426,1.4734755141816414,-0.007603188882784373,3.1208003277949765,1.3457662747652168,0.02305122853332304,0.3536915513240665,-0.8370076731750132,-1.0002897844006093,0.37462268155600675,0.4738959176935371,-0.5841310076268033,-0.013961589440473836,1.4281579349658624,1.0972050383304173,1.2921129235549695,1.0120560340912195,1.4838337628900153,-0.6318562110323467,0.6034202696276262,-0.7299153115617258,1.0402524366446144,1.8040822767818419,-0.881476915476044,-0.7604997569481045,0.09081276200253008,-1.0031948606698602,0.6072057827471521,0.46802194075974746,0.7337447064691484,-0.3728446878461216,-0.275305055213814,0.14992425953248992,1.1661146596962493
73.511247636,-1.694237299587742,-0.521745080949057,1.706053310342799,1.729116078769104,2.1458592483585313,1.5870533261921462,0.6254032990495237,1.9411096127220768,1.3295507260889319,0.27725994701661066,0.6614264717186888,-1.5307484094693988,-1.4354120846129117,1.323794212057273,-0.7578762920774593,1.4107226333535487,-0.5990060999877943,-1.3394197955202327,-1.1178523324342067,-0.4872312222251779,2.9211192299680344,-1.6731363737608205,-0.860171339714973,1.3645701978820233,-1.311570957255572,-0.004876353970153571,1.269043453159673,0.9419546877946428,-1.0934165924507602,-1.0121925302536496,-1.1063046801140546,1.255357728265781,0.9081354856904447,-0.5837088794673148,0.07623444995753816,1.0051465866533196,1.3168318484451074,2.0099619939575852,1.7212217756857695,1.32019856011196,-0.6126521986444289,0.34035650398971945,-0.7284012501919372,0.6949564061547607,1.5864610194731796,-0.5870560557877852,-0.43567854233652314,-0.04793221554343307,-1.4257012967105376,1.1127006771875159,-0.8163083653420711,1.0250618893635226,-0.8761116534987484,-0.3228038899240298,0.14992425953248992,-0.8575486052636377
76.009887016,-1.694237299587742,-0.5052351870236654,0.34519493644152316,1.0092552119126412,1.1897252610535851,0.5023502354846932,0.6364926539079909,1.2549185471010968,0.4589579744065996,-1.0219403014963506,0.620815064908587,-0.14811625679465407,-0.5815807022168522,-0.182348086179484,0.31675998248044274,1.8058063767323809,-0.9397284198431733,0.1843286294762795,4.06970660448265,1.3087282414780586,0.1834134567594992,-0.14159695584988816,0.03170369632315093,0.696761028534655,0.09610866755813356,0.8962072153797727,0.6333400741423059,0.08380020893441975,-0.004441059371121614,-0.09455898639129383,-0.04680322626645951,-0.9011451009414023,1.1795352156885117,0.5407087297483756,-0.21843746148387333,-1.1180449885307908,0.719830400315891,1.2466089895988246,0.7883432246656706,-0.6025150725301898,0.05541465654737924,1.225207352044496,0.32740094326279245,-0.41375478760760526,1.4377789189002097,-0.8931687608191592,-0.6376153711851891,3.3736965864954973,-0.5699634296200344,0.9068097107316945,0.4024637453518618,-2.9524786470203326,0.9029620040797041,-0.09491453602999297,0.14992425953248992,-0.8575486052636377
75.352998249,-1.694237299587742,-0.48872529309827384,0.558700234487984,0.3096093458577339,0.5791718983122535,0.39196978750446754,0.6241260194204752,0.5747601487966759,0.1530740346263189,0.450486646818339,0.3771466240479765,0.7557376768220673,-0.721011969604923,-1.5383178383466933,0.19012201735891687,0.8041163531806355,-1.1781989551916254,0.04511886657218459,0.436689402401589,-0.5488062484012834,0.2318410711143359,-0.013968671023977015,0.2298981487760676,1.1853179811713885,0.1937809285251866,-0.022822466594984093,-0.17772975425916143,-0.023358478841795885,0.05983475497616129,-0.26183274240368754,-0.30177848482544356,0.3953302548038013,0.9081354856904447,-0.15455797230860294,0.3936564537778561,0.2160677253779986,0.87496362333341,0.46215266099887814,0.24224767222096089,0.42020494483265614,-0.22508031227008718,0.029462962781284224,-0.7513491401681981,-0.3062544569523289,0.9645218182894948,-1.1466434128237215,-0.9410805293060881,0.3366899127302946,0.20778110641754438,0.5039241697210197,0.8576545156815362,-0.7349280182071085,-0.2624680434571108,-0.23819476676460033,0.14992425953248992,-0.8575486052636377
71.455427743,-1.694237299587742,-0.4722153991728822,1.6348194979002524,2.377669826105001,2.7268147467341697,1.7029446487397875,1.762876477389377,3.051979167111497,1.6354346658692114,-1.1085536513972143,1.7579344555914398,1.5694867784604145,-1.4604849927423258,0.8856437251421446,-1.1274685978083079,1.8376434976237805,-0.6400762140193211,-0.5736286612429152,-1.0485190002124867,-0.8181455706803904,1.823254908796151,-3.077047506845842,-1.652949149526639,-0.6819989121558885,-1.7346152515147952,2.433174818603383,3.735134147623596,2.634599790364423,0.3429606219847399,-1.1870620078667955,-0.8499589996076179,0.6232664756446942,0.5824558096927644,0.4498386700795445,-0.4012597116123972,0.9644724185463441,2.5596407025068046,2.999254848019351,2.3802187111285953,1.1974721580284182,-0.474732473313019,2.1818028634550646,-0.4867205349347451,1.933946187117124,2.3304150149737044,-0.5903271082933871,-0.8036548999951753,1.3462800618330868,-1.791153677668533,0.9255565736383675,1.3168012621976874,-0.042176647908111195,0.8222783204553392,-0.30356090054169205,0.14992425953248992,1.1661146596962493
73.828747247,-1.694237299587742,-0.4557055052474906,0.7796969996772024,1.183399701941334,1.5527415992743043,0.9861701117536905,0.05017101267762019,1.8009936312108898,1.0707258539671571,0.27725994701661066,1.5954888283510331,-1.3941415405308235,-1.305718030212214,-0.6478829780749646,-1.135011297925264,1.5112750114825861,-0.6665304105103607,-0.41716542764884124,-0.8870476262072758,0.1470132260959846,2.935029289410381,-1.6731363737608205,-0.5628796610355985,1.2278673701163998,-1.3790505786988168,1.207951493020914,1.5101723210628117,-0.5283426517917574,-0.8641534975570727,-0.8776401133652615,-0.9964819024416419,1.588826115469605,0.5281758636931503,-0.5339958305307301,0.5209604692615429,-1.0692359868024202,1.003079262566979,1.605804875991865,1.2645567101713957,0.8292929517777936,-0.21053181803681612,0.579505381842362,-1.0240567798476214,0.7003432890001489,1.4725287085428582,-0.6484821086795056,-0.612114896351898,-0.49510724293071423,-1.5536716453230996,1.211099679695037,1.5260013672205364,-0.21127321968116305,-0.5675090984985884,-0.3456236741265681,0.14992425953248992,1.1661146596962493
74.400473171,-1.694237299587742,-0.439195611322099,0.44039568549568203,0.8757186745181955,1.1944154987562565,0.7734778674684298,-0.3211763097164827,1.005191101990052,0.058955899309311194,0.450486646818339,0.4177580308580773,-2.541839542509218,-1.0579221787985134,-1.0234405378184848,-0.838067103847203,1.1067722034212335,-1.006660974401711,-0.29886110748073885,-1.1755171707665046,-0.9049267239390896,3.709355931701015,-0.9073666648053543,-1.4547546970737224,-0.4944083768261498,-0.25980611873311377,0.40082435738794614,0.7648649111803825,0.5062921848146468,-0.6672280952038803,0.7037377388706895,-0.8450187250166683,1.0095366196487032,1.288095107687738,0.41847357869620955,-0.26162656780314286,0.004562051221727337,0.9133111616074039,1.0881977063718056,0.8464102269942837,0.9520193538613363,-0.5090669197035388,0.14903740170760546,-0.8454268255634835,1.3314762394279407,1.0472532099247767,-1.0152844255019693,-0.5961484828976251,-0.7489888584976622,-0.6868439874748377,0.02956360254909903,0.9516997583318137,1.1745846734843837,0.021473323003179532,-0.3505928342963572,0.14992425953248992,-0.8575486052636377
74.021440868,-1.694237299587742,-0.4226857173967074,0.7143394161537445,1.2101085462336543,1.4372677720731246,1.0316995563796276,-0.0893396059951076,1.044376127220471,0.9060191171623913,0.27725994701661066,1.55487742154093,-2.165629202736747,-1.4161357462308282,1.323794212057273,-0.8988056889995337,0.6935606220947983,-0.8822684748058142,-0.2712182516914025,0.48408911883601946,0.4579028058944938,3.982920434067167,-1.8007646585867316,-2.5448241855647633,1.3357906546776273,0.20775947574555023,0.374307291560986,1.2471226469866605,0.763879160230273,0.10676001632502226,-0.5019717923767479,-1.092442685768993,1.6607142407414008,0.6367357556923777,-0.9327021295596947,0.42646066321786824,-0.32896612725546986,0.9281272559405371,1.3330434955688744,1.0978247145901405,1.9747393712241816,-0.04293316446953332,0.5555904940570977,-0.9138633327826235,1.8652677247342349,1.0289411267852497,-0.8893140406063084,-0.5401663058760806,0.8943434457239802,-1.4008222266553016,1.3636225254713168,1.08436346292072,-0.17787141884376007,0.26515794121981845,-0.3605061420847452,0.14992425953248992,-0.8575486052636377
76.723463538,-1.694237299587742,-0.4061758234713158,-0.007899954903948073,0.45045183869701677,0.9775951739329471,0.667355827525409,-0.13636923995652803,1.024089469283744,0.2707217037725802,0.27725994701661066,-0.02896744405304274,0.6583510167936886,-0.4921868758386462,-0.31927011305292513,0.47753859023661205,0.5504933274625105,-1.22074340722034,0.054818403659481235,0.4884688131913802,0.6908204901617091,-0.14630647076279332,1.1346858924092218,0.824481506134817,0.838729349276515,0.4846527153633412,-0.16716904387994921,0.008597098211445891,0.005016766508160688,0.09407177929619252,-0.03307834296014341,-0.31193248345603103,-0.4973680717180618,1.8851745136834852,-0.3660318412206053,1.030873605042291,-1.126179822152186,0.15246114085294205,0.8036135897276788,0.5277138725669708,0.29747854274911456,-0.33739468775094,0.029462962781284224,-0.4697244853648886,-0.675960168977466,0.8722550149981337,-1.1772725406735176,-0.9367098479530819,0.850492101277508,-0.04210398138064582,0.27173583760984416,0.42341876486754115,-0.5049356768509756,-0.10458686746502832,0.029973132062743907,0.14992425953248992,1.1661146596962493
76.445524892,-1.694237299587742,-0.38966592954592416,-0.12841960388178508,1.0550513064067586,1.4107734438165018,1.1639872967252587,-0.7989292081813003,0.8993643314996091,0.03542636548005893,0.3638732969174752,-0.1508016644833485,0.13217183231645488,-1.2409035008356017,-0.5018328159889974,-0.5935248263711529,0.1782371572707942,-0.7657333586710218,-1.2854008093143352,-0.9929658733452345,-0.7133999910538619,0.816063567692898,-0.6521100951535327,0.03170369632315093,0.71402367334272,-0.5108596634752735,0.8251321719965177,0.3154883846336229,0.36272580325049425,-0.1024621270289106,-1.5551121754880581,-0.8350152224246545,0.08544978151712061,1.2338151616881248,-0.7728012643728401,0.11229787632889622,1.9406524531137515,0.29190673457655464,1.2195285991965115,0.9525101523602281,1.9747393712241816,-0.2751271324325398,0.3164416162044552,-0.8900502213124197,0.7885758229292466,1.1263060773565061,-0.8096918670233388,-0.4590788787188394,-0.7539901670146109,-0.8350969797101434,0.45161857395531674,-1.0719964092541965,1.0847866059708562,0.1670952845592283,-0.3374945949897486,0.14992425953248992,-0.8575486052636377
78.103553328,-1.694237299587742,-0.37315603562053257,0.14863729453429492,2.490119383266642,2.5522066447184346,1.7892075987396914,1.1862442799184716,2.4196741219192837,0.7883714480161312,-0.5022602020911656,1.7579344555914398,-0.871788158753137,-1.528580614864657,2.41917042901648,-1.2267146519787828,1.911162599758857,-0.9697732055819087,-1.1477167094640726,-0.19048378465721788,0.04669649806845367,0.019068680385106517,-1.4178798041089988,-0.5628796610355985,1.2052168049136742,-1.8842404506911832,3.520580457082757,1.4663307087167865,1.9297068997873654,0.6449537575374503,-1.8499572172244974,-1.1516572717659397,-0.47599153361849367,0.3653360256943107,0.25013456643265486,0.22130977800164742,2.0870794582988617,0.20562477346006955,2.5302311975146643,2.107724075092609,1.4429249621955014,-0.262906397276592,1.775249771105573,-1.0263875004871912,0.19147641304362448,1.8710007196155407,-0.9502691985997577,-0.7517744976374613,-0.4218073935711707,-1.3198375704637715,0.9079313402402913,-0.028875129943860836,0.6405778403883652,0.37679007787340096,-0.35710026636434444,0.14992425953248992,-0.8575486052636377
71.561685845,-1.694237299587742,-0.356646141695141,1.9221130481090538,1.4972294175338177,2.0290106262816843,1.5910207373167304,0.2897840166945055,2.0111994820782355,1.6354346658692114,-0.41564685219030184,1.4939603113257782,0.04824556247750468,-1.3545900663092532,0.38490031171263434,-0.7130170755924047,0.8638176253590825,-0.8721713480115718,-0.7344331556344139,0.12179292677260423,-0.5715111537801155,1.7361882404347955,-0.7797383799794432,-1.355657470847264,1.083969658303431,-1.1737453506666018,0.8271075648059157,0.8963897482184578,1.6298826445528263,0.8995767502376608,-0.07230119070264693,-1.0467990759639885,1.9014593999419993,0.5824558096927644,1.048417492958328,-0.07479370610843966,1.8999782850067761,2.082039544003431,2.006210893836841,1.7759437592339786,0.9111105531668224,-0.6277826326470308,1.033888249762382,-0.3959956271327894,0.3258564419582487,1.2887870783047863,-0.8526548941973462,-0.7258812893385809,0.5347668388634708,-1.2286386333111472,0.8675447717662295,1.044424668697914,-0.14192105622257728,1.0243433898091237,-0.3289444712412272,0.14992425953248992,1.1661146596962493
78.144588984,-1.694237299587742,-0.3401362477697494,-0.31282282830450125,0.15117513334455812,0.45499211507652365,0.04739725228306706,0.2339237499567335,0.22187740894361963,-0.976343589177787,-0.15580680248770976,-0.8615012836601317,1.5769112789717594,0.6809482117582237,0.15909038648799684,1.2905622660011424,-0.7103480497953698,-0.7818260600858936,1.9610460262405547,3.3662272405584535,1.2198931540615154,-0.2653147571028708,0.49654446827966686,0.9235787323612753,0.018774021640891148,1.5518408177603478,-0.6650394477706576,-0.49558144376784474,1.0100164013546413,0.4408490205618507,-0.3051925732924047,0.7551447591801943,-0.2891598076129523,1.1252552696888984,0.8417938927761897,-0.14937098576107335,-0.8739999798889391,-0.26587564031789573,0.5192805795490052,0.07004060586203681,-0.7252414746137307,0.9393811661609304,0.48384583070130494,-0.23322639011158272,-1.0896523604214874,1.248566648765329,-0.782687028396129,-0.6485943411528425,2.654388594343076,0.3834667389483596,-0.16399424163652476,0.30892791379085804,-2.159171643881014,1.2026035836914575,0.9537074913099934,0.14992425953248992,-0.8575486052636377
